GrossStrokeLength,Fillage,YesterdaysAverageSPM,gas_anchor_length,MAX_INCLINATION,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_LIQUID_VOLUME,AVG_WATERSG,FAILED,lifetime_duration_days,WaterRatio,chemgroup1_score,chemgroup2_score,bha_configuration_PACKER_DONNAN,bha_configuration_PACKER_TAC_DONNAN,bha_configuration_TAC_ABOVE_NIP,bha_configuration_TAC_BELOW_NIP,bha_configuration_UNKNOWN,ROUTE_870_0,ROUTE_871_0,ROUTE_872_0,ROUTE_873_0,ROUTE_874_0,ROUTE_875_0,ROUTE_880_0,ROUTE_881_0,ROUTE_882_0,ROUTE_883_0,ROUTE_884_0,ROUTE_885_0,ROUTE_886_0,ROUTE_900_0,ROUTE_901_0,ROUTE_902_0,ROUTE_903_0,ROUTE_904_0,ROUTE_905_0,risk_score
0.05456812420305953,-0.29657483400593265,-0.13374972958281783,3.3285619903340495,-0.37365256261241214,0.5576665128966347,-0.8600312447756666,-0.4477540853218596,0.3709009721965974,-0.4637794784976064,1.0,1083.0,-1.9016977875806558,-0.8657013053065707,-0.4148691169399957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9275783888757513
-0.3556533817832858,0.2275658249476056,-0.07999113022036189,3.2410772911310155,-0.44407296034115645,0.3716874809792188,-0.12980811598327874,-0.21058937271389855,0.07851339133200803,-0.07457525230141689,1.0,510.0,1.261968474440817,-0.8657013053065707,-0.4148691169399957,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.5573821053947454
1.0858109605182726,0.3745120941215071,0.5326071251603013,0.4802896523467439,-0.3609936102700707,-0.638979480018566,-0.31725563908963633,-0.3850441546251861,-0.5359782035365106,-0.4637794784976064,1.0,330.96,-0.8883771863645608,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.004080188792594
0.6284185924113957,-0.11109301177407634,0.8384331470212124,0.28093927219556786,-0.3984996312453816,0.23594163308324428,-0.284284671346975,-0.712359068857253,-0.3986388878690237,-0.4637794784976064,0.0,97.62,-0.5133160113246046,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9766793611072907
-0.3728286460328446,0.392519900115546,-0.3522825353327485,0.49749975710799615,-0.2938158527658147,-0.4506135903087734,0.7005687217409778,1.489414379870819,-0.03737110244139283,-0.4637794784976064,0.0,127.0,-1.4465126734030043,-0.8657013053065707,-0.4148691169399957,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6920960430366525
0.4389733045931491,0.13649225266404266,0.347341975445481,0.2823734475923386,-0.3997259250940206,0.1751168702008517,-0.3237296850352263,-0.3082681666725174,0.3550225509100285,-0.4637794784976064,1.0,297.54,0.017887648077336383,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.2198476057913443
0.40396014441741707,0.5081430583687203,-0.6318046088456748,-0.021671736523123698,-0.03741444011477567,0.0281103512957901,0.13578594750376433,-0.26374722577593673,-0.5517467449614352,-0.4637794784976064,1.0,737.86,0.542889321313118,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9379748550944087
0.00778140781131435,-0.763512188275662,0.960073070994335,-0.013066684142497578,-0.44875152112938343,0.17629996947550572,-0.22767762628724558,-0.11894195467345532,-0.5161072639126014,1.1455082809530153,0.0,1117.07,-0.8316373624248018,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3169954229894902
-0.45541313821026386,-0.029104760050142814,0.347341975445481,-0.024540087316665737,-0.5054582825069666,0.20570269196730748,-0.20613727913388133,-0.055104424614587644,-0.3229748641890523,-0.4637794784976064,1.0,485.21,-0.676183259148307,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7704762959629796
0.277300198967552,0.47005546112002755,-0.16804781513516015,-0.020237561126352933,0.9525333036874958,1.9289288485170135,0.4065780278195539,0.3265119258627615,0.2291915271031951,-0.4637794784976064,1.0,1102.65,-0.7012480075918617,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8314364456208245
-0.04811613368268531,0.4631708315298368,-0.16804781513516015,-0.005895807158642224,-0.27316719657866706,-0.12869605895005076,-0.005912289164493639,0.19416483203188517,0.22106730415496875,-0.4637794784976064,1.0,281.6,0.5869346646679623,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.6113081830755966
-0.13276775498567117,-0.36555794656844093,0.27428119637383824,0.4946314063144541,0.2000169498821254,-0.022365326746742714,0.07263435498170756,0.2401895340289013,-0.015515179261662671,-0.4637794784976064,1.0,338.11,0.633642847425476,0.6852215335261876,0.7337418418080202,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9408130020580691
-0.25103529181502837,0.3337665333604346,-1.1241464682757683,0.29241267536973603,-0.4695383209971837,-0.9506719406202594,-0.23506193689670057,-0.3684204879922278,-0.5978181967661499,1.1455082809530153,1.0,1435.69,-0.5004860389645839,2.2361443723589463,1.302883431246761,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3150087855464105
-0.4056065570389095,0.46638957075292137,-0.3238385732998493,-0.014500859539268343,-0.40339580959540894,-0.1302591616684541,0.581678570010647,0.8514291341275761,0.7207305668127975,-0.4637794784976064,0.0,281.23,0.25639379373234344,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.017687528538565
-0.3830753521728273,-0.18354292228697325,-0.24897397614195765,0.4946314063144541,-0.2334437089556866,0.06084311630769357,-0.25095951052511883,-0.2794394595282621,-0.5998011265113168,-0.4637794784976064,1.0,444.42,0.8591447922258328,0.6852215335261876,-0.4148691169399957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7740815591290736
-0.34012959876538423,0.07759616669433368,0.4791687480369545,0.03426110395094735,0.15408467652827676,0.920814476526582,-0.11348689224657191,-0.1869661952246502,-0.30248130057723915,-0.34119713320323014,0.0,693.4,-0.23018521420711202,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6739340398710648
0.42316971124353847,-0.07690691932638027,0.6999211752494615,-0.023105911919894973,-0.17381044490375705,-0.3919376701028028,-0.33460356098380006,-0.3987783726872431,0.2716339110247063,-0.4637794784976064,1.0,231.54,0.9649012824160098,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.413545657186766
0.41934018316969546,0.5478553305767446,0.016304610356532325,0.5032364586950807,0.7517451425405839,-2.6617138337119113,0.4036870472023722,0.8942341157526503,1.0517073454421528,-0.4637794784976064,1.0,299.0,1.1303725841463572,-0.8657013053065707,1.302883431246761,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.3571154558671488
-0.3430499290516902,0.42372728967832046,-0.39348672370223936,-0.018803385729581658,-0.2633832762581153,-0.0052248499068971496,-0.4203094759880516,-0.3446512593256025,-0.2960411195698626,-0.4637794784976064,1.0,127.88,0.940706910927998,0.6852215335261876,-0.4148691169399957,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1924761632318308
-0.26402614071098335,-0.11271785306929794,-0.39348672370223936,0.28524179838588115,-0.3660764372113847,-1.2324739822400934,-0.14290979332049197,-0.36911983172969404,-0.548995467960116,-0.4637794784976064,1.0,555.4,0.25442507815749404,0.6852215335261876,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.964168017452063
-0.06965753756103688,-0.6196573322356483,0.42416347881610444,0.2838076229891099,-0.4417254459130951,0.49594773944397097,-0.2546605953481079,0.31677332568089844,-0.41407599450835675,-0.4637794784976064,1.0,438.44,-0.7787962636600254,-0.8657013053065707,1.302883431246761,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6298635012939483
0.13343875704458533,0.17835016583288466,0.43844848265748415,0.4100150579049622,-0.3609936102700707,-0.2375163823667212,-0.5686337260824785,-0.5782264483778935,0.31629404914282977,-0.4637794784976064,1.0,201.0,-0.6497915550552471,-0.8657013053065707,-0.4148691169399957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.716995497583029
-0.11426223713887337,-0.7343576892652462,-0.0034988067198596937,0.520446563456333,-0.4464149768491556,-0.832403495789356,-0.8600312447756666,-0.7353627747552135,-0.4113786048096658,0.4078437637828452,1.0,445.0,-1.3571032826647387,-0.8657013053065707,-0.4148691169399957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2288345136008407
-0.09706652413488995,-0.033165404921822184,0.22773738076030453,-0.005895807158642224,0.09103353075138422,1.2737604087937298,-0.016610976883544116,0.9031934754998265,0.6579733457449635,-0.4637794784976064,1.0,154.19,-1.0232794618837682,-0.8657013053065707,0.7337418418080202,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0777048349453469
-0.4243280285164973,0.5098071790030968,-0.6834591368603641,0.2866759737826519,0.15408467652827676,-0.6752895066993355,-0.5767861643817238,-0.1971579770561151,-0.8147467856269076,-0.4637794784976064,1.0,214.21,3.131268560842788,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.8896669616215451
-0.44642919051036234,-0.3244413546101422,-0.5773358637756645,0.28524179838588115,0.09934267200588981,0.5027600369095603,-0.15821667942303183,-0.2758838924703004,-0.16907334504644153,-0.4637794784976064,1.0,977.27,-0.4138977842282522,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5782555183353699
0.41853068263890636,0.2571971822142044,0.347341975445481,-0.013066684142497578,-0.45572857484124657,0.123606647145692,-0.10880602747611379,-0.1742813251167214,-0.33126212511177616,-0.4637794784976064,1.0,468.79,-0.2009096365482997,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9541747750852786
-1.0678015581849238,-1.4455764074357427,1.0685084225561037,-0.025974262713437012,-0.5622512269008277,0.34027122095573065,0.3267605642446797,-0.1786296440551306,0.6815639230920681,1.1455082809530153,0.0,297.92,-0.4793206616422562,-0.8657013053065707,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7140051212267859
0.026986424991199538,0.3799958327132416,0.5390906220389354,-2.0538982737477025,-0.35203601934030204,-0.3711670406488659,0.10766811695728189,-0.5491543773143582,0.4274304544959762,-0.4637794784976064,1.0,403.09,2.0769666783245784,0.6852215335261876,-0.4148691169399957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.3297670157526371
-0.062246655362184294,0.47388574544627576,0.27428119637383824,-0.011632508745726303,0.16033225285298863,0.626890371950672,0.2581631652773041,0.2953855282190753,0.8296509476481613,-0.4637794784976064,1.0,448.46,0.6442399259390721,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.5953644060976706
0.18919383442840387,0.145116126819015,0.9211476548332048,0.27807092140202583,-0.3997259250940206,0.9563183589069824,0.0652037589729461,-0.03456460987292548,0.3729957653890963,-0.4637794784976064,1.0,408.59,-0.5526463158816928,-0.8657013053065707,0.7337418418080202,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9187514235569977
0.0676318378488698,0.5389359259950682,0.5956239562910742,-0.014500859539268343,-0.3286268731383492,0.6998184379770463,-0.05194521469500031,-0.3585102283597586,0.2080319281345636,1.0896243680948139,0.0,358.22,2.2219211355846076,2.2361443723589463,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5735466836483084
-0.02676729707610701,0.4825070600976601,-0.3238385732998493,-0.024540087316665737,-0.45224613288278526,0.051997102787532654,0.491576154956127,-0.2301035521618663,-0.5068455317631668,-0.4637794784976064,0.0,1037.73,0.8634313516869384,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9524787922212705
-0.23981425517401303,-0.2130550528125952,0.27428119637383824,0.2752025706084838,-0.40217401060110414,-1.7445229361243997,-0.6495064370320097,0.4445418776862743,-0.04651050780966901,-0.4637794784976064,1.0,391.9,-0.2558635246873266,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.9036584896155238
-0.701162581229806,-1.24028555260354,0.8806454670153107,0.38706825155662533,-0.38615326704625724,-1.3312746431172922,-0.0251339544749325,-0.3406735104414845,-0.5357017427452262,1.1455082809530153,1.0,342.0,0.7054722983539707,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5068745151606457
-0.3456148069631351,0.22022839194686747,0.09598568076774927,-2.4769800157951622,-0.32467151253210735,0.5586749348709186,-0.06931383442388973,-0.2698965947900234,-0.22037986993715886,-0.4637794784976064,1.0,274.09,-0.7477743998059387,-0.8657013053065707,0.7337418418080202,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6688024877257763
-0.2946380512735065,-0.3303923189715723,0.035735175854951846,0.49749975710799615,-0.25350268423370204,-0.30531011059546165,-0.41985296510648373,-0.026957831308454205,-0.5529721956832223,0.8639976085265271,1.0,846.0,-0.7930899212448813,-0.8657013053065707,-0.4148691169399957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7610621811822392
0.26471090520277435,0.27333116514462424,-0.3238385732998493,-0.005895807158642224,0.26378353466954296,-0.10536700149724447,-0.34319627831770827,-0.23984007868803117,-0.11759400339416982,1.0896243680948139,0.0,170.17,1.481159638144097,-0.8657013053065707,-0.4148691169399957,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.29433598807089
-0.2875627877470321,0.49116109017096005,-0.3238385732998493,-0.020237561126352933,-0.49771029845128356,-0.20398580944594746,-0.39316435849489406,-0.38413338643481615,0.22683313500142263,-0.4637794784976064,0.0,48.59,0.45709698799597603,-0.8657013053065707,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0729429325508306
-0.5441520940918483,0.4649284885193056,0.6999211752494615,0.2866759737826519,-0.40217401060110414,0.5039512849775929,-0.1225166173679241,-0.41864399504743716,-0.11105459507857061,-0.4637794784976064,0.0,1905.73,1.6189641021439376,2.2361443723589463,1.302883431246761,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5445068501161373
-0.18480863118636662,-0.7724648841649182,0.347341975445481,-0.021671736523123698,-0.40217401060110414,-0.11599531441525607,0.13792306340914598,-0.004638710413799673,-0.3599755344742078,-0.4637794784976064,0.0,1127.9,0.6228195537849615,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7131848701363598
-0.4974514210060095,-0.6957227697520348,-1.1560331596777342,0.29097849997296527,-0.4580434835647735,-1.606748531122179,-0.6268437556462442,-0.6070812284726674,-0.7474184496038269,1.1455082809530153,0.0,245.15,-0.9097273292491622,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6194864156525213
0.4607900068419153,0.138820103995417,0.1954592206385457,-0.021671736523123698,-0.28147789272237633,0.3929792580131559,-0.044193187852443735,0.19052897642188632,0.3596461287769004,-0.4637794784976064,1.0,469.99,-0.30412371304588404,0.6852215335261876,0.7337418418080202,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0114671379579312
0.11979682151819113,-0.1800642169102399,-0.3238385732998493,-0.017369210332810893,-0.3749096885818785,0.17082761503856728,-0.23777408394598312,-0.334872755003737,-0.00017702892141166962,-0.4637794784976064,1.0,255.15,0.9270918258979612,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1363343205427052
-0.4136742546122013,-0.29372337800520026,0.7482551820067043,0.49032888012414133,0.391462392982992,0.3752726921184609,-0.30030304148510684,-0.1972766869732427,-0.41938733028384684,-0.4637794784976064,0.0,545.09,-0.009795252441281304,0.6852215335261876,-0.4148691169399957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5902840209664915
-0.7042313039429081,-0.3875468169270059,-0.3238385732998493,-0.024540087316665737,-0.5054582825069666,0.44935384172013676,-0.21844639990026501,-0.3226140827914222,-0.5214526232333115,-0.4637794784976064,0.0,453.11,-1.2140133477745965,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4719448986719363
-1.180963234754017,-1.4455764074357427,0.4791687480369545,0.2823734475923386,-0.14892445985102498,-0.052641025369503255,-0.35439727546338506,-0.2478338865768537,-0.361437072248394,1.1455082809530153,1.0,59.61,2.186364740414067,-0.8657013053065707,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8461937729868512
-0.7952553652679317,-1.4455764074357427,0.6491318128748697,0.33543793727286764,-0.44875152112938343,0.4577603480175594,-0.13505254893910848,-0.11265143932146716,0.3070914465146154,-0.4637794784976064,0.0,230.75,-0.06166949030460252,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.003628947827052
-0.180842828224148,0.0006955744278897965,0.325978627752256,0.28524179838588115,-0.13305023722307505,0.2042411150069863,-0.11401669734116006,0.056803991496593195,-0.2180161810925525,-0.4637794784976064,1.0,911.5,-0.2086166709839398,0.6852215335261876,1.302883431246761,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.647811702257206
0.3067150713086087,0.4753072571740226,0.6999211752494615,-0.024540087316665737,0.7166615292614888,1.0189159240323522,0.3883516990234326,-0.18611281662983234,0.806645839044869,-0.4637794784976064,1.0,470.43,1.2687692411713594,0.6852215335261876,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.1009887981101318
0.701635475181971,0.18643702125841816,0.016304610356532325,-0.017369210332810893,-0.6179637905927096,0.02475046894957471,-0.10935674054248525,-0.36501034980442204,0.06505600675555316,-0.4637794784976064,1.0,151.53,1.602532934234834,0.6852215335261876,-0.4148691169399957,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4425448145267468
0.12636832891969313,0.35507846232286727,-0.45859826186790087,0.28524179838588115,-0.40705227527506427,0.09042600334490289,-0.17785371355192978,-0.3126643945304235,-0.5782244504276008,-0.4637794784976064,1.0,260.29,-0.8187389444806861,0.6852215335261876,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8246089161424952
-0.1718271728490508,-0.28210937990116325,-0.042476106320122706,-0.020237561126352933,0.5882498360887459,0.7162621753956832,0.5431062606201222,1.989875949271426,1.1467667302958848,-0.4637794784976064,1.0,222.75,-0.114024305497828,-0.8657013053065707,-0.4148691169399957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.3113717620641618
-0.5005652911839941,-0.8101585631555474,-1.4248817121973552,0.3024519031471334,-0.4464149768491556,-2.1277326779833925,-0.7897757162429411,-0.6114321757533516,-0.7269349934327105,-0.04234086745549107,1.0,97.0,-0.15937461949591009,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.4104376013285216
-0.29609027513609104,0.5157012391633993,0.09185927102999779,-2.4769800157951622,-0.42513670648035845,-0.3153739407675349,-0.22412737900298763,0.03974033689476926,-0.14101674091427518,-0.4637794784976064,0.0,305.25,-0.5500912757473134,-0.8657013053065707,-0.4148691169399957,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6221075236252394
-0.358888349465978,-0.3155367492212631,-0.5773358103894238,-2.4769800157951622,1.0344048511435204,-1.925511975273369,-0.8600312447756666,-0.7353627747552135,-0.6094614821187705,0.7180322082440453,1.0,247.0,-1.720690811156029,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.862257321880565
0.4738172840659016,0.07192089626510545,-0.16804781513516015,-2.4769800157951622,-0.32334957470093983,0.9643564693943892,-0.16965951347015606,0.498478901702016,0.7306155789792134,-0.4637794784976064,1.0,298.28,-0.4354076309443428,-0.8657013053065707,-0.4148691169399957,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.540045882966036
0.48458402760126346,-0.021307020536984585,-0.7325760190522416,0.2881101491794232,-0.4695383209971837,0.48958607611466964,-0.23282994879661584,-0.2966135968182133,-0.581336249055876,1.1455082809530153,1.0,1197.65,-0.8723275414169296,0.6852215335261876,0.7337418418080202,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2911661740713923
0.2775430355706747,0.4054421072824822,-0.15104585086847286,-2.4769800157951622,0.22075074329997682,0.2620367896548105,0.10438659072477548,0.28644047464726397,0.3663757580162463,-0.14826089371213463,1.0,131.04,-0.7570225454820111,-0.8657013053065707,0.7337418418080202,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.3814922525997972
